0.628,2018,0.0814,Scotty Sire,0.8,175135,0.743,0,5Aq0BYuiWi5GGSezli1Cor,0.0,6,0.108,-5.105,0,Take Me Away,59,2018-10-12,0.104,111.061
0.284,2018,0.921,Elina,0.65,173237,0.171,0,1z1mMZtZW0gvR9FSPc7JpJ,0.0,6,0.127,-9.005,1,Champion,68,2018-11-30,0.0519,119.522
0.185,2018,0.219,NoMBe,0.762,214333,0.459,0,78q95oBxFrzHHAWsXRogXa,0.0157,4,0.168,-8.202,0,Wait,64,2018-03-23,0.0672,98.006
0.177,2018,0.985,Chevy,0.8590000000000001,109967,0.0434,0,4aTKyYeIzC0ask2ZJicjIJ,0.0,5,0.138,-16.614,1,UWU,61,2018-12-22,0.0886,116.889
0.374,2018,0.248,Alex Rose, Myke Towers,0.75,239928,0.607,0,69NkJxpioPfy8rWe4l3EXr,1.86e-06,4,0.114,-5.454,0,Darte,65,2018-03-27,0.112,155.007
0.273,2018,0.901,Calum Scott,0.5,236907,0.295,0,5Tb6K5YFvUNXREaGbDLn1m,0.0,10,0.104,-7.894,1,No Matter What,67,2018-11-30,0.0307,135.076
0.287,2018,0.605,NEEDTOBREATHE,0.316,435240,0.482,0,0pohtuADv9aAqQ7KVDxa56,4.96e-05,6,0.142,-7.922999999999999,1,Stand by Me - Acoustic Live,57,2018-11-16,0.0476,78.35300000000002
0.589,2018,0.187,Rvssian, Farruko, J Balvin,0.857,164765,0.772,0,28O1p0bQXH2F6Qn8jBZZR4,0.00181,10,0.0851,-4.7360000000000015,0,Ponle,67,2018-09-06,0.194,94.028
0.677,2018,0.581,Imagine Dragons,0.672,217173,0.715,0,2nkoWsTZa8LKPNGdjI5uxj,2.08e-06,0,0.101,-6.18,1,West Coast,65,2018-11-09,0.0268,104.989
0.685,2018,0.163,Walker Hayes,0.738,172133,0.718,0,4VVvKg5swvHf34JI7uwL2L,0.0,1,0.207,-5.777,0,90s Country,57,2018-08-30,0.0414,125.047
0.7859999999999999,2018,0.12,Grupo Firme, Banda Coloso,0.5539999999999999,202005,0.532,0,6ya4Hq3twTffkM15X389KY,0.0,2,0.29,-6.544,1,Juro por Dios - En Vivo,64,2018-12-21,0.0338,125.014
0.563,2018,0.0942,Eminem, Jessie Reyez,0.65,150802,0.639,1,09FfQO3PqHO4HIJL511Ksi,0.0,8,0.135,-5.9620000000000015,1,Nice Guy (with Jessie Reyez),62,2018-08-31,0.458,139.226
0.115,2018,0.459,Céline Dion,0.342,199507,0.425,0,7FihoA0WgTT21DkWR7wbYR,0.0,0,0.122,-9.064,0,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",65,2018-05-03,0.0425,110.62
0.329,2018,0.593,Maxo Kream,0.795,261410,0.5820000000000001,1,7h8j5w0ywpI7AC2IQvdWqT,0.0,6,0.142,-6.442,1,Roaches,57,2018-01-12,0.336,82.016
0.743,2018,0.469,Carin Leon,0.639,193186,0.466,0,15vyZX2dCWO1alNLe8YjZs,0.0,11,0.192,-3.71,0,Soñador Eterno,64,2018-12-20,0.0344,142.17
0.679,2018,0.0138,Francesca Battistelli,0.598,237507,0.8,0,5SLDICTLPlgaebtGUZtr7J,0.0,5,0.0579,-5.687,0,This Could Change Everything,57,2018-10-26,0.0382,95.03
0.409,2018,0.0126,Diplo, Lil Xan,0.469,177480,0.7859999999999999,0,7thTA3hqO2MgOlzo0rPInX,3.76e-05,5,0.503,-5.396,0,Color Blind,65,2018-03-22,0.18600000000000005,87.023
0.6859999999999999,2018,0.0922,Whethan, Dua Lipa,0.708,196707,0.552,1,3dD9yyYTQ73SZvyOygyKva,0.0,10,0.0541,-5.5520000000000005,0,High (& Dua Lipa),67,2018-02-09,0.21,147.834
0.603,2018,0.8690000000000001,Michael Bublé,0.693,182667,0.257,0,7JEUg9KqmpdIE5Nbb9ss66,0.0,6,0.11,-7.785,1,Love You Anymore,68,2018-11-16,0.0356,90.012
0.205,2018,0.477,NoCap, Quando Rondo,0.434,203912,0.424,1,6p158dfAO8q8wUk8u06xZq,0.0,8,0.101,-12.56,1,Spaceship Vibes,56,2018-09-18,0.322,79.982
0.425,2018,0.018000000000000002,The Neighbourhood,0.5379999999999999,258227,0.742,0,6eMeqiSoQYtM8u3vvfth21,0.014,9,0.152,-6.365,0,Stuck with Me,63,2018-11-02,0.0521,165.951
0.435,2018,0.0058200000000000005,YBN Nahmir,0.596,157505,0.6990000000000001,1,1QRJb5VY3sIkCKcTuIKCrk,0.0,1,0.174,-8.709,1,Rubbin off the Paint,57,2018-01-26,0.348,108.031
0.799,2018,0.121,Louis The Child, Quinn XCII,0.531,186046,0.675,0,5X3VpTYsESWoh80dMa60jd,0.0,0,0.327,-3.281,1,The City (with Quinn XCII),57,2018-10-26,0.33,177.953
0.519,2018,0.348,khai dreams, Atwood,0.866,164017,0.67,1,4KOSQe97KsmMznSrJYkfGq,0.0,9,0.1,-6.1389999999999985,0,Find My Way,58,2018-05-17,0.242,98.007
0.6629999999999999,2018,0.235,Camila Cabello, Swae Lee,0.701,223583,0.512,0,5vnpANH92iEajvGwE2oQ6r,5.07e-06,0,0.135,-6.869,0,Real Friends,64,2018-08-16,0.0969,91.947
0.674,2018,0.004220000000000001,Smokepurpp, Lil Pump,0.792,202963,0.454,1,0ibOcbkp2XG46Do8jcy0bL,0.0,9,0.285,-6.752999999999999,1,Nephew (feat. Lil Pump),60,2018-07-27,0.458,161.993
0.602,2018,0.0533,YoungBoy Never Broke Again,0.7809999999999999,157975,0.593,1,3mVetrcTFdjigng5ankZRf,0.0,1,0.381,-6.0379999999999985,1,Love Is Poison,56,2018-06-29,0.281,158.019
0.37,2018,0.974,Louie Zong,0.637,115375,0.16399999999999998,0,21AUdfi6fLFDp9JuNcHsfS,0.14800000000000002,5,0.359,-16.608,1,"Hello, World",59,2018-04-02,0.0319,109.945
0.251,2018,0.293,DJ Luian, Mambo Kingz, De La Ghetto, Arcangel, Ozuna, Anuel AA,0.7390000000000001,336149,0.627,0,20pJKlNIU3J1CrvhBr1kQ8,0.0,9,0.477,-6.063,0,La Ocasión,67,2018-03-16,0.128,134.045
0.348,2018,0.4270000000000001,Chris Renzema,0.518,393148,0.404,0,1MOaO6K6N4U55utUuudcwm,0.0,7,0.117,-7.8439999999999985,1,I Dont Wanna Go,56,2018-03-30,0.0264,154.10299999999995
0.235,2018,0.644,Lake Street Dive,0.6609999999999999,346400,0.16,0,0Vr6vFlxGoAMs6RPA5vJZY,0.00368,2,0.114,-10.6,1,Musta Been Something,57,2018-05-04,0.0315,111.646
0.217,2018,0.14400000000000002,Blood Orange, A$AP Rocky, Project Pat,0.622,263870,0.515,1,3jxExv27cf3OSt0BXtAR6Z,0.0165,8,0.194,-7.959,0,Chewing Gum,59,2018-08-24,0.145,168.265
0.434,2018,0.8690000000000001,Bahari,0.728,164133,0.428,0,4FeWr4OsidcJClBjUEBHWI,0.0,3,0.1,-7.3679999999999986,0,Savage,63,2018-04-20,0.0469,98.024
0.267,2018,0.182,Quavo,0.79,169620,0.629,1,33tNYw9oMtSkGe27NpgS64,7.06e-06,8,0.338,-4.055,1,WORKIN ME,58,2018-08-10,0.142,170.023
0.884,2018,0.28300000000000003,Getter Jaani,0.659,155009,0.936,0,37s8uwIjw72XfMseKJXNOO,0.0207,2,0.192,-3.519,1,Rockefeller Street (New Nightcore) #Rockefellerstreet Remix,63,2018-12-14,0.0606,161.983
0.184,2019,0.434,Swavay,0.7829999999999999,198577,0.341,1,3g3RCV5ImXwzHpKwM2iunc,9.85e-05,7,0.362,-12.353,1,2 AM,58,2019-05-24,0.0727,126.799
0.518,2019,0.233,YoungBoy Never Broke Again,0.453,193952,0.72,1,3hYBu3LRhapDItoL2R5aK2,0.0,0,0.156,-5.839,0,Rebels Kick It,58,2019-10-11,0.255,80.788
0.254,2019,0.171,Roddy Ricch,0.5770000000000001,142710,0.7340000000000001,1,6kiIVIbmwEw6JvIZc7UG0E,0.0,8,0.12,-8.484,0,Perfect Time,61,2019-12-06,0.4320000000000001,94.122
0.0471,2019,0.00618,Lil Peep,0.816,266187,0.723,1,54qmGkfYnt4bmpAW7354eS,0.0,2,0.263,-7.02,1,Keep My Coo,64,2019-11-15,0.0411,119.973
0.201,2019,0.101,Ruel,0.637,218827,0.478,0,0fNLObXT9pvc3VED0oAevd,0.0,11,0.103,-5.783,0,Free Time,64,2019-09-13,0.03,99.989
0.614,2019,0.469,Kota the Friend,0.768,190253,0.527,1,2HICdPKr1U60RWy1Zm5J07,0.0,10,0.162,-8.152999999999999,0,Alkaline,60,2019-05-15,0.229,154.003
0.469,2019,0.12,Lil Tjay,0.835,242453,0.6809999999999999,1,3J4A8aojSB2mBTuzczisHA,0.0,5,0.358,-7.004,0,Goat,61,2019-10-11,0.239,137.018
0.867,2019,0.266,Yung Gravy, Lil Baby,0.857,152187,0.503,1,38nyi6J4H44dXpf0PE3bWE,0.0,6,0.0852,-7.502000000000002,1,Alley Oop,59,2019-05-31,0.265,122.036
0.934,2019,0.0336,Sebastian Yatra, Daddy Yankee, Natti Natasha, Jonas Brothers,0.7559999999999999,200693,0.851,0,7BuSE9uTIw931wtZYzvZcQ,0.0,2,0.126,-3.33,1,Runaway,71,2019-06-21,0.0674,75.014
0.509,2019,0.173,Dreamer Boy,0.6890000000000001,210281,0.545,1,13O36COxxWjcvc9r5Zsd1P,4.9e-05,7,0.34700000000000003,-8.289,1,Puppy Dog,60,2019-12-10,0.0377,113.997
0.945,2019,0.6559999999999999,Duckwrth,0.873,135013,0.479,0,3aUviSdBVbsdmH406j5GZC,8.13e-06,5,0.19,-6.683,1,Crush,62,2019-08-30,0.222,108.014
0.397,2019,0.335,Polo G,0.809,120907,0.723,1,26t0xoYPRxyHvIN62P85au,0.0,1,0.14400000000000002,-6.145,1,Lost Files,60,2019-06-07,0.35200000000000004,145.067
0.34700000000000003,2019,0.391,Noah Kahan,0.6709999999999999,208533,0.463,0,5ngcqrs4Xq915GUqNtNNr5,0.0,11,0.162,-8.533999999999999,1,Young Blood,63,2019-06-14,0.0439,85.00200000000002
0.7859999999999999,2019,0.0134,Ombre2Choc Nation, Trippie Redd, Tadoe, Chief Keef,0.888,233704,0.457,1,1TDTS4V77oc2hLQawa17zY,7.28e-06,9,0.0872,-12.339,1,I Kill People,60,2019-12-19,0.315,155.00799999999995
0.229,2019,0.309,Judah & the Lion, Kacey Musgraves,0.5670000000000001,253869,0.542,0,1zZIVe9x0JhdhpuQjLTjIM,0.000342,2,0.0734,-6.64,1,pictures feat. Kacey Musgraves,59,2019-08-07,0.0309,125.16
0.201,2019,0.0338,NGHTMRE, ZHU, Kidd Keem,0.6890000000000001,263899,0.924,1,21UoRIOIjkWdHU8xbxQ0Z7,0.0007480000000000001,1,0.0943,-3.622,1,Mans First Inhibition,61,2019-08-23,0.0489,95.951
0.542,2019,0.0117,The Head and the Heart,0.669,195312,0.789,0,4R9KztunyNTH13KtAqePLp,4.72e-06,0,0.387,-5.134,1,Missed Connection,59,2019-05-17,0.052000000000000005,87.57
0.108,2019,0.948,Rosa Cania,0.224,240917,0.0832,0,1SZWIusKczJ8vloqRTAgsz,0.921,2,0.0922,-21.754,1,Symbols,60,2019-10-25,0.0618,68.221
0.838,2019,0.458,Los Dos Carnales,0.777,177438,0.688,0,3GRAmRiwbmyTYhzzBtUTuU,0.0,8,0.0441,-4.95,1,El Ranchero - En Vivo,62,2019-07-12,0.242,104.06
0.508,2019,0.00463,Galantis, OneRepublic,0.6579999999999999,205793,0.804,0,1pfgsjmxVZhoZpeDx6POKv,0.0,0,0.17800000000000002,-5.735,1,Bones (feat. OneRepublic),70,2019-01-31,0.0377,120.047
0.601,2019,0.464,BENEE,0.7929999999999999,240947,0.588,0,4zIiarkbaDt2cm6sukb1Xt,0.0,9,0.105,-5.247999999999998,0,Soaked,67,2019-06-28,0.0353,93.004
0.248,2019,0.00035800000000000003,STARSET,0.478,258507,0.667,0,23wrmyJ1S2sjeh2dFN5P9k,1.52e-05,1,0.121,-6.806,1,TRIALS,62,2019-09-13,0.0537,105.799
0.469,2019,0.276,for KING & COUNTRY, Dolly Parton,0.6559999999999999,213653,0.561,0,34n8xD9eHSdpwIGffhSLvW,0.0,11,0.14300000000000002,-5.626,0,God Only Knows (with Dolly Parton),60,2019-08-30,0.0495,143.96200000000005
0.547,2019,0.0732,AJR,0.7070000000000001,223948,0.462,0,7hBRNyuEkGR4qj5nTDGTry,0.0,1,0.199,-6.6960000000000015,1,Birthday Party,57,2019-04-26,0.117,83.994
0.363,2019,0.00202,Tory Lanez,0.966,173926,0.563,1,0NJp8GyCOWnQh71xKSPfuV,0.0,8,0.105,-5.7639999999999985,1,Freaky,63,2019-03-15,0.0618,104.991
0.581,2019,0.0643,Valerie Broussard, Galantis,0.6829999999999999,184564,0.785,0,23FHa9lYnG6Dr8OzombPkS,1.34e-05,7,0.177,-4.879,1,Roots,67,2019-08-16,0.037000000000000005,122.997
0.369,2019,0.14,YG Rob, 7 FN,0.897,161684,0.413,1,4IDvGmvRpD4ZNLznahVHp5,0.0,1,0.0708,-13.63,1,Way Up,63,2019-03-12,0.122,95.02
0.414,2019,0.000908,Granger Smith, Earl Dibbles Jr.,0.605,182489,0.703,0,7dzFz1IeET9tLaZYF9b3NO,0.0105,5,0.0979,-6.185,0,Holler,58,2019-03-29,0.0429,120.071
0.202,2019,0.18,Christian Leave,0.659,165578,0.55,0,2Fw4gGClr8zVFZVwIRjyWK,0.0049700000000000005,0,0.209,-7.641,1,Darling,61,2019-06-14,0.0505,128.93200000000002
0.463,2019,0.65,Kehlani,0.475,201143,0.404,1,6HUO25AttZZCoKAY0vUVtc,0.0,0,0.1,-8.899,1,You Know Wassup,60,2019-11-22,0.0946,104.513
0.669,2019,0.0168,Tom MacDonald,0.755,246187,0.774,1,3amKj48hT2lYv4uzoLtBov,0.0,4,0.0719,-4.9030000000000005,0,I Hate Hip-Hop,59,2019-12-13,0.299,80.003
0.488,2019,4.09e-05,Kip Moore,0.608,229933,0.871,0,5xkTOC5NHPfUmrBCIrSTJX,2.22e-06,2,0.111,-5.397,1,Shes Mine,58,2019-08-09,0.0348,123.005
0.438,2019,0.00184,Kane Brown, Becky G,0.5589999999999999,188920,0.754,0,5KfKPfX5cZvOuHoy9io65A,0.000462,6,0.0366,-5.3439999999999985,0,Lost in the Middle of Nowhere (feat. Becky G),59,2019-11-01,0.0481,85.993
0.273,2019,0.506,The Lumineers,0.743,231360,0.57,0,5WyL4ZuwJ06qVd8X5bf2b5,5.18e-05,0,0.0994,-7.376,1,Life In The City,58,2019-09-13,0.0335,97.005
0.297,2019,0.934,Alicia Keys,0.353,184548,0.14800000000000002,0,7rLokcIMP9p8fl0iROdVfC,0.0,7,0.112,-13.108,1,ocean eyes - Recorded Live at Jungle City Studios,66,2019-12-04,0.0421,88.20299999999996
0.0369,2019,0.963,Yonder Dale,0.142,162625,0.0412,0,63yQS5uf762DJHLssPlrNw,0.813,8,0.129,-22.866,1,Tidal Flow,65,2019-11-08,0.0466,67.3
0.0652,2019,0.8959999999999999,Eleanor Arroway,0.226,232943,0.16,0,5DJhKbXvR8wcX2cZKmoMg0,0.87,8,0.109,-25.804,1,Blame Leads to Shame,61,2019-12-10,0.0368,69.031
0.685,2019,0.271,ALLBLACK, Offset Jim, DaBoii, $tupid Young, Fenix Flexin,0.922,210338,0.703,1,0kG5esB02AK1wRV1herS1J,0.0,1,0.227,-4.652,1,Trip On It,58,2019-10-22,0.259,104.979
0.433,2019,0.0333,Porte Diferente,0.615,183018,0.551,0,2vEIsR8I5HaEC0t64BDx1P,0.0,4,0.106,-13.213,0,No Soy Lo Que Piensas,59,2019-11-09,0.0545,108.969
0.13,2019,0.0133,Germ, $uicideBoy$,0.8109999999999999,109880,0.441,1,1JJW0dKiXHMijMhcRvKOoa,0.0,1,0.0865,-9.589,1,AWKWARD CAR DRIVE,60,2019-03-08,0.616,82.95700000000002
0.247,2019,0.179,Hozier,0.397,206547,0.5379999999999999,0,6ctlpLPyLH3R1V16fxoOWE,0.14800000000000002,2,0.113,-6.502999999999999,0,Talk,58,2019-03-01,0.0339,154.342
0.561,2019,0.815,mike.,0.478,191190,0.336,0,2RHVebvnbPxqx2MMlSjgrx,0.0,7,0.093,-10.51,1,Fly You to the Moon,58,2019-01-28,0.0538,80.55199999999998
0.935,2019,0.465,Jasiel Ayon, Junior H,0.732,149795,0.813,0,0TnPg46VRTexYh67adoOMO,1.06e-05,8,0.0975,-6.528,0,Una Cheyenne 90,60,2019-05-24,0.0305,111.015
0.22,2019,0.145,Roddy Ricch,0.865,135516,0.649,1,7KK4d7xfH6WjUuK1kPL8E2,0.0,2,0.104,-8.05,0,Gods Eyes,61,2019-12-06,0.349,113.245
0.395,2019,0.106,The Japanese House,0.621,218936,0.762,0,5Po5YmT4RhawSeqNXx5m0o,2.71e-06,5,0.302,-6.376,1,Maybe Youre the Reason,58,2019-03-01,0.0328,95.014
0.5870000000000001,2019,0.253,WizKid,0.6859999999999999,262737,0.6940000000000001,0,3Yt1ovsh3v3VEzRuhI1TL5,0.000904,7,0.109,-3.693,0,Joro,73,2019-09-30,0.257,189.998
0.35,2019,0.0756,Eric Bellinger, K CAMP,0.677,200979,0.691,1,2epnWVNLZ00j86YG5X62Hx,0.0,10,0.693,-6.357,0,Moist,61,2019-09-27,0.353,99.933
0.0604,2019,0.931,Donato Manna,0.194,209500,0.0355,0,6f096qqr3TLKBEoWxy8HPg,0.887,4,0.08199999999999999,-28.246,0,For Emmabelle,62,2019-08-10,0.0446,66.56
0.408,2019,0.161,Noriel, Myke Towers, Rauw Alejandro, Almighty,0.696,254413,0.601,0,2B94bbI1a4LyBpK1439oP7,0.0,11,0.0974,-5.749,1,Cuerpo en Venta,71,2019-08-09,0.302,91.924
0.7020000000000001,2019,0.131,NCT DREAM,0.914,195080,0.516,0,6rcn967QN5JtkPOBDwYIuT,0.0,5,0.0441,-4.178,0,BOOM,69,2019-07-26,0.0918,119.969
0.8140000000000001,2019,0.0209,Peach Tree Rascals,0.87,191073,0.5870000000000001,1,1FpAKPGuR8SoIUw5t0I5vn,3.18e-06,6,0.0888,-6.117000000000001,1,Mango,60,2019-10-02,0.0406,122.939
0.7070000000000001,2019,0.114,MAMAMOO,0.7040000000000001,195856,0.787,0,6E7jAJN2e3znSHyPCdQqx8,0.0,0,0.228,-3.114,1,gogobebe,69,2019-03-14,0.08199999999999999,96.929
0.0614,2019,0.956,Miracle Tones, Solfeggio Healing Frequencies,0.163,142163,0.0828,0,150gInJ3Mcl1Y2zxqQPORX,0.762,5,0.0992,-28.174,1,528 Hz DNA Repair,61,2019-10-20,0.0442,139.338
0.728,2019,0.596,bLAck pARty,0.902,245720,0.468,0,6x1jUK7H6qZVS265OCnlVw,0.00542,0,0.238,-8.671,0,Dancing,62,2019-08-23,0.0535,95.008
0.364,2019,0.00346,Cavetown,0.546,278991,0.586,1,45ROR8UMn60YEVQnDy0uVF,0.00114,6,0.0562,-8.488,1,Juliet,62,2019-04-12,0.0313,131.778
0.76,2019,0.677,Teyana Taylor, Kehlani,0.579,253947,0.632,1,2E6S3NgbSG9NYwbdi6rWYB,0.0,3,0.0892,-7.732,0,Morning,61,2019-11-01,0.0918,120.262
0.333,2019,0.00618,Asking Alexandria,0.6459999999999999,208396,0.851,0,0C5X8RJXZNuGO2CfQJumb5,0.0,8,0.629,-4.22,0,The Violence,61,2019-07-11,0.0662,129.918
0.7090000000000001,2019,0.747,Shayne Orok,0.691,114167,0.615,0,1M8rJIlT5HcGmvzZyssBlG,0.617,11,0.116,-11.873,0,Omae Wa Mou,64,2019-08-25,0.0402,92.988
0.659,2019,0.0856,NOTD, HRVY,0.72,191612,0.8640000000000001,0,5YkmS18BehACOhIIeUqe6l,0.0,0,0.16,-3.249,1,I Miss Myself (with HRVY),67,2019-05-03,0.208,96.048
0.4370000000000001,2019,0.127,Megan Thee Stallion,0.934,149704,0.631,1,3qVNNJ7f9RQeNR4iPIeS0c,0.0,1,0.0955,-3.834,1,Realer,59,2019-05-17,0.317,117.064
0.214,2019,0.132,Fabolous, Chris Brown, Teyana Taylor,0.614,349347,0.451,1,6MlaM7a4XAM3DM4Dac2pTd,0.0,6,0.128,-9.866,0,Us vs. The World (feat. Chris Brown & Teyana Taylor),60,2019-11-29,0.114,82.182
0.267,2019,0.003,Beast Coast, Joey Bada$$, Flatbush Zombies, Issa Gold, Erick the Architect, Powers Pleasant,0.784,133053,0.606,1,5jJYJthaXUdkHKmiS6TuXe,0.0,2,0.101,-7.726,1,Distance (feat. Issa Gold & Erick The Architect),60,2019-05-24,0.125,118.965
0.574,2019,0.0273,Wilder Woods,0.4920000000000001,196451,0.804,0,0tsUIJakq2RksuC1YixAHX,1.55e-06,8,0.071,-5.053,1,Supply & Demand,59,2019-08-09,0.078,159.95600000000005
0.6970000000000001,2019,0.232,Becky G, Myke Towers,0.862,203486,0.5,0,4ziiAuFyXiY1HNSLGM1xv8,0.0,2,0.657,-6.875,1,DOLLAR,68,2019-07-10,0.276,76.992
0.34600000000000003,2019,0.0648,Gaullin,0.8109999999999999,173216,0.721,0,7COq4g77Lk81xC5vZwfnIs,0.015,1,0.263,-5.739,1,Moonlight,57,2019-02-05,0.099,124.952
0.0438,2019,0.948,Miracle Tones, Solfeggio Healing Frequencies,0.142,176250,0.07400000000000001,0,0AHZtMbyjHWhtWmqE8Egv7,0.903,8,0.0944,-30.556,1,417 Hz Clear Negative Energy,61,2019-10-19,0.0448,141.91
0.285,2019,0.0159,Only The Family, Lil Durk, Polo G,0.8370000000000001,159138,0.493,1,2WrL8vwjup2a1lNsjWeFst,0.0,8,0.108,-10.128,1,Career Day (with Lil Durk feat. Polo G),60,2019-12-11,0.277,85.081
0.13,2019,0.0877,Yelawolf,0.847,198413,0.807,1,2mvn2MHPnPJeqgDrZKDnQZ,3.48e-06,2,0.156,-4.237,1,Catfish Billy 2,60,2019-03-29,0.0862,123.12
0.0368,2019,0.991,Matter and Energy,0.202,144091,0.112,0,2sqE9z7rJlzV5ZgieeUatU,0.84,0,0.0769,-20.236,1,Orbital,64,2019-08-23,0.0422,89.581
0.165,2019,0.00561,Louis The Child, Drew Love,0.653,222253,0.565,0,64BKKgWdKdmKlQDzRfHW3C,3.02e-05,1,0.145,-6.636,1,Free (with Drew Love),60,2019-11-06,0.0354,124.987
0.927,2019,0.2,Grupo Delta Norteño,0.715,144353,0.809,0,0wsZ8UUvvYWm9xMPDUWJp1,0.0,11,0.0668,-4.416,1,Markitos Toys,68,2019-12-11,0.182,129.842
0.7509999999999999,2019,0.14300000000000002,JD McCrary, Shahadi Wright Joseph, John Oliver,0.6829999999999999,202987,0.701,0,2xUdYfY3LpJb4Iv37RypnO,0.0,6,0.618,-8.041,1,I Just Cant Wait to Be King,63,2019-07-11,0.131,99.023
0.408,2019,0.0292,Kygo, Chelsea Cutler,0.618,210944,0.66,0,6aoGtdWXBkYQ2O2wnyIz2x,2.07e-06,11,0.325,-8.14,0,Not Ok,66,2019-05-23,0.0372,105.0
0.0434,2019,0.976,Tuva Meyer,0.16899999999999998,178250,0.0735,0,6L1sKb2kv74gPGUpjkybTO,0.969,9,0.103,-26.106,1,Dream about me,61,2019-11-22,0.0441,127.959
0.736,2019,0.022,Chris Janson,0.5820000000000001,165587,0.846,0,49oBFP6ZHPtd6t33LFTD3E,0.0,0,0.133,-2.7710000000000004,1,Good Vibes,57,2019-02-08,0.0451,92.004
0.172,2019,0.0818,H.E.R.,0.444,240120,0.5670000000000001,0,6hRrzZJ90DNQdEF1Wu2Mrf,1.36e-06,2,0.225,-8.187999999999999,0,As I Am,60,2019-08-30,0.247,83.661
0.7659999999999999,2019,0.267,King Princess,0.7140000000000001,202280,0.6579999999999999,0,4aGvs7y4hQIbGss7zmEXKf,0.0,0,0.17600000000000002,-5.497000000000001,1,Aint Together,63,2019-10-25,0.0315,81.553
0.0992,2019,0.987,Vas Bela,0.201,152000,0.00272,0,2qHGPanT2ux9hwZDbmPr8t,0.879,10,0.116,-35.169000000000004,1,Éjszakai,65,2019-06-22,0.041,68.22
0.175,2019,0.0635,Cookiee Kawaii,0.754,83940,0.568,1,4gOgQTv9RYYFZ1uQNnlk3q,0.00932,10,0.118,-8.719,1,Vibe (If I Back It Up),63,2019-03-29,0.344,159.947
0.381,2019,0.259,Kehlani,0.369,181140,0.609,1,4BOikd4oZjOYMde9AXfrTo,4.1e-05,9,0.133,-4.477,0,Feels,62,2019-02-22,0.184,80.362
0.243,2019,0.004379999999999999,Hillsong UNITED,0.425,353547,0.695,0,7nzmXUrZwSOJPNmV0mOmEn,0.0,9,0.691,-7.93,1,Good Grace - Live,57,2019-04-26,0.0477,142.11
0.3,2019,0.122,BAYNK, Louis La Roche,0.7509999999999999,266289,0.501,0,5FxcDJENpjWY6lL9CnbHgc,0.011,1,0.111,-7.529,0,go with u - Louis La Roche Remix,62,2019-11-15,0.0588,111.987
0.267,2019,0.34,Kanye West,0.6559999999999999,203141,0.637,0,6xRWoYwfwIKnT8bQGzKbxR,0.0,1,0.187,-3.867,1,God Is,62,2019-10-25,0.0256,105.037
0.247,2019,0.29100000000000004,Sophia Anne Caruso, Beetlejuice Original Broadway Cast Recording Ensemble,0.528,184147,0.477,0,7fRt5HCt4KgLlH45wFQCho,0.0,2,0.0965,-6.5520000000000005,1,Dead Mom,61,2019-06-07,0.0319,135.315
0.173,2019,0.0218,9lokknine,0.7290000000000001,190380,0.5379999999999999,0,08T4lSobn8UP6PQc9qtTzT,0.0,7,0.339,-9.63,1,Crayola,58,2019-03-29,0.152,80.47399999999998
0.706,2019,0.234,Esteban Gabriel,0.5920000000000001,152426,0.8420000000000001,0,1x7KRBVwvqgA0vYU6UeXHP,0.0,6,0.0904,-5.0760000000000005,0,Maryjane y Blancanieves,61,2019-10-25,0.0679,102.711
0.326,2019,0.476,Quinn XCII,0.8759999999999999,212453,0.376,0,7hV7333ajQNI1J6R5C9A8c,0.0,4,0.106,-9.341,1,Good Thing Go,58,2019-02-15,0.257,113.902
0.0388,2019,0.964,Primer Dia,0.198,166901,0.125,0,3WeYjOyamokKdl3cvQysZq,0.92,0,0.112,-22.252,1,Skylines,61,2019-03-05,0.041,95.653
0.19,2019,0.0116,24kGoldn,0.911,127613,0.378,1,2aV5ZEAvHwvL332EsJ1gWc,1.53e-06,0,0.15,-7.822,1,DROPPED OUTTA COLLEGE,62,2019-11-22,0.411,120.044
0.439,2019,0.851,Ben Platt,0.529,228960,0.307,0,4Svpc4QRvDW0J34AE30S9c,0.0,9,0.104,-8.24,1,In Case You Dont Live Forever,61,2019-03-29,0.0335,139.785
0.461,2019,0.221,Cartel De Santa, Millonario,0.7829999999999999,224625,0.7509999999999999,1,4X1fQMrCbBLSkZKPvhO1Kj,0.0,1,0.546,-4.89,1,Burbujas de Cristal,70,2019-12-16,0.104,123.041
0.6509999999999999,2019,0.279,Pooh Shiesty,0.8270000000000001,152633,0.5820000000000001,1,1UVg2llYjfc1sil4idS8NB,0.0,1,0.0906,-6.896,1,Shiesty Summer,57,2019-08-20,0.229,140.0
0.326,2019,0.232,Danielle Bradbery, Parker McCollum,0.561,207747,0.6729999999999999,0,6ysfrXnADdeTtW20oSybln,0.0,7,0.0829,-4.186,1,Shallow,58,2019-03-22,0.0278,95.989
0.353,2019,0.84,Choker,0.778,189296,0.29100000000000004,1,7w0lCrXGoUj5b8DgW5wZlx,8.23e-05,0,0.66,-10.355,1,Petrol Bliss,60,2019-01-25,0.106,142.015
0.899,2019,0.503,Los Dos Carnales,0.5920000000000001,163706,0.634,0,6vZnpaBquxZQzTZqJrap1B,0.0,10,0.0904,-6.03,1,Mi Profesión,62,2019-11-29,0.177,92.556
